,agents_num,complete_time_avg,dist_travelled_avg,totaldist,dist_travelled_avg_std,max_dist_travelled_avg,max_dist_travelled_std,min_dist_travelled_avg,min_dist_travelled_std,cell_discovered_avg,max_cell_discovered_avg,max_cell_discovered_std,min_cell_discovered_avg,min_cell_discovered_std,obj_collected_avg,max_obj_collected_avg,max_obj_collected_std,min_obj_collected_avg,min_obj_collected_std
0,8.0,520.7555235294117,317.02827194117657,2536.2261755294126,41.89901008235521,369.4492332647059,84.52762429692699,283.32287299999996,43.97931789601987,45.0,111.38235294117646,19.95147857493783,7.029411764705882,4.9327925222673,1.25,2.911764705882353,0.5703612390047221,0.0,0.0
1,7.0,550.3244119047617,322.3272352222223,2256.290646555556,47.771821513952894,374.69225376190496,80.85446486912838,293.7152891111111,45.80023176316236,51.0,121.17460317460318,20.12183830707619,8.777777777777779,5.194427673290543,1.4285714600000003,3.3492063492063493,0.9698475131012683,0.1746031746031746,0.3826765896260496
2,2.0,942.0343529411763,673.9683082058824,1347.9366164117648,91.39853738257179,692.1087145882353,91.10754047685388,655.8278972058826,94.44509172065503,180.0,212.1764705882353,26.131915455006233,147.8235294117647,26.131915455006233,5.0,5.823529411764706,0.8337788470424282,4.176470588235294,0.8337788470424282
3,6.0,561.9539220588237,345.21721997058813,2071.303319823529,74.4841140516468,393.675667382353,97.51212167819779,316.15286832352933,72.36021914737525,60.0,137.3235294117647,19.376212514529243,13.5,8.038731997100795,1.666666630000001,3.5588235294117645,1.159706767289153,0.38235294117647056,0.49327021805638166
4,9.0,479.05279242424245,298.42207187878785,2685.7986469090906,60.53264030810534,333.34994463636366,80.478717993161,272.0178432424242,63.169088573967876,40.0,118.18181818181819,20.64802433868454,2.4242424242424243,2.5375960946127614,1.11111116,2.9393939393939394,0.8268688657895648,0.030303030303030304,0.17407765595569794
5,3.0,718.6918548387096,463.4886261290323,1390.4658783870968,99.69725977649561,505.40827183870965,108.2183070224727,429.29748735483867,99.06153644135118,120.0,168.58064516129033,12.880926968580036,61.096774193548384,17.579068687333198,3.333333249999999,4.516129032258065,0.6768046366042659,2.3870967741935485,0.6672040844618539
6,5.0,560.6903333333335,351.00962200000004,1755.0481100000002,79.76090846258299,390.20033093939395,92.17589888759538,318.2101781515151,77.44232166364974,72.0,135.4848484848485,24.13519371700952,23.78787878787879,13.352803019772606,2.0,3.484848484848485,1.0344446614371197,0.9393939393939394,0.6092717958449423
7,10.0,474.4214585714287,284.7795311428572,2847.795311428572,23.76675496532292,332.61090540000004,62.03470315500484,256.6001644285714,20.074467560791724,36.0,112.02857142857142,17.468434918085674,2.3714285714285714,2.3274034292939154,1.0,2.5714285714285716,0.7778444682625972,0.0,0.0
8,4.0,630.7095104166668,380.504411875,1522.0176475,67.37235409591116,431.7263341666667,90.81188092393238,344.5030752916666,65.54754750001813,90.0,149.16666666666666,18.890224448379243,36.416666666666664,15.923503729220297,2.5,3.75,0.8469895538599198,1.3333333333333333,0.7019641181630338
